Número do cadastro;Número da portaria;Nome do usuário de água;Natureza da intervenção;Tipo da Fonte de Captação;Tipo de Intervenção;Classificação;Status;Observação;Data de início do cadastro;Data de saída do processo;Vazão média;Vazão máxima;Unidade de medida da vazão;Volume normal armazenado (m³);Finalidades de Uso;Bacia Hidrográfica;Corpo Hídrico;Sistema Aquífero;Município;Nome da Geometria;Latitude;Longitude;Latitude (ponto final);Longitude (ponto final)
2019/006.004;A-002.384/2019;DECIO DOMINGOS  TEDESCO;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;12/04/2019;15/04/2019;12;12;m³/dia;0;"Consumo humano, Irrigação";Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral II;Garibaldi;Poço Requerido 1;"-29,2475";"-51,5072222222222";-;-
2019/005.981;A-002.374/2019;Companhia Riograndense de Saneamento;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;12/04/2019;12/04/2019;640;640;m³/dia;0;Abastecimento público;Bacia Hidrográfica dos Rios Turvo - Santa Rosa - Santo Cristo;-;Serra Geral I;Santo Augusto;Poço Requerido 1;"-27,8527746158";"-53,8024306297302";-;-
2019/005.933;A-002.375/2019;MAURI MANFIO;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;11/04/2019;12/04/2019;12;12;m³/dia;0;"Consumo humano, Dessedentação animal, Manutenção e higienização dos animais";Bacia Hidrográfica do Rio da Várzea;-;Serra Geral I;Erval Seco;Poço Requerido 1;"-27,4888888888889";"-53,5016666666667";-;-
2019/005.879;A-002.372/2019;Companhia Riograndense de Saneamento;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;11/04/2019;11/04/2019;400;400;m³/dia;0;Abastecimento público;Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral II;Flores da Cunha;Poço Nova Roma;"-29,0145";"-51,1466";-;-
2019/005.757;A-002.607/2019;Município de Tenente Portela;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;09/04/2019;28/06/2019;"14,4";"14,4";m³/dia;0;Abastecimento público;Bacia Hidrográfica dos Rios Turvo - Santa Rosa - Santo Cristo;-;Serra Geral I;Tenente Portela;Poço Requerido 1;"-27,4213888888889";"-53,8144444444444";-;-
2019/005.750;A-002.606/2019;Município de Tenente Portela;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;09/04/2019;28/06/2019;21;21;m³/dia;0;Abastecimento público;Bacia Hidrográfica do Rio da Várzea;-;Serra Geral I;Tenente Portela;Poço Requerido 1;"-27,3275";"-53,7238888888889";-;-
2019/005.535;A-002.369/2019;Somave Agroindustrial LTDA;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;08/04/2019;08/04/2019;300;300;m³/dia;0;Processo industrial;Bacia Hidrográfica do Alto Jacuí;-;Serra Geral I;Soledade;Poço Requerido 1;"-28,8413656314997";"-52,5858664512634";-;-
2019/005.523;A-002.371/2019;elvio luiz ramos;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;05/04/2019;08/04/2019;15;15;m³/dia;0;"Consumo humano, Lavagem de veículos";Bacia Hidrográfica do Rio da Várzea;-;Serra Geral I;Sarandi;Poço Requerido 1;"-27,9164253496572";"-52,9208636283875";-;-
2019/005.446;A-002.367/2019;Companhia Riograndense de Saneamento;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;05/04/2019;05/04/2019;480;480;m³/dia;0;Abastecimento público;Bacia Hidrográfica do Rio Taquari-Antas;-;Santa Maria;Venâncio Aires;ETA Mariante;"-29,695";"-51,9698";-;-
2019/005.386;A-002.362/2019;BELÉM INDÚSTRIA E COMÉRCIO DE PRODUTOS ALIMENTÍCIOS LTDA;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;04/04/2019;04/04/2019;5;5;m³/dia;0;Irrigação;Bacia Hidrográfica do Alto Jacuí;-;Serra Geral I;Passo Fundo;Poço Requerido 1;"-28,2280555555556";"-52,4644444444444";-;-
2019/005.291;A-002.370/2019;Presil Prestadora de Serviço Industrial Ltda;Água Subterrânea;Água subterrânea;Poço de pequeno diâmetro;Autorização Prévia;Concedida;-;03/04/2019;08/04/2019;"0,9";"0,9";m³/dia;0;Consumo humano;Bacia Hidrográfica dos Rios Apuaê - Inhandava;-;Serra Geral I;Erechim;Poço Requerido 1;"-27,6030555555556";"-52,2283333333333";-;-
2019/005.280;A-002.361/2019;LUIZ CARLOS HAINZENREDER SILVEIRA;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;03/04/2019;04/04/2019;"0,008";"0,008";m³/dia;0;Atividades comerciais;Bacia Hidrográfica do Rio Tramandaí;-;Quaternário Costeiro II;Três Cachoeiras;Poço Requerido 1;"-29,4419894662257";"-49,899365901947";-;-
2019/005.253;A-002.357/2019;C.J.N. HOTEIS E TURISMO EURELI;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;02/04/2019;02/04/2019;9;9;m³/dia;0;Piscinas de uso coletivo;Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral II;Garibaldi;Poço Requerido 1;"-29,2563888888889";"-51,5358333333333";-;-
2019/005.249;A-002.364/2019;LEONES FRIGGO SPOLAOR;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;02/04/2019;04/04/2019;32;32;m³/dia;0;Irrigação;Bacia Hidrográfica dos Rios Vacacaí - Vacacaí Mirim;-;Santa Maria;Santa Maria;Ponto 1;"-29,7226083333333";"-53,8001888888889";-;-
2019/005.189;A-002.377/2019;STIHL FERRAMENTAS MOTORIZADAS LTDA;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;02/04/2019;12/04/2019;60;60;m³/dia;0;Processo industrial;Bacia Hidrográfica do Rio dos Sinos;-;Botucatu / Pirambóia;São Leopoldo;Poço Requerido 1;"-29,784";"-51,1112";-;-
2019/005.135;A-002.354/2019;VALDEMIRO ANTÔNIO KUHN;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;01/04/2019;01/04/2019;1;1;m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Caí;-;Serra Geral II;Picada Café;Poço Requerido 1;"-29,4538235564723";"-51,017045975168";-;-
2019/005.104;A-002.365/2019;DARCI LUIS GRAFF;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;01/04/2019;05/04/2019;36;36;m³/dia;0;"Consumo humano, Dessedentação animal, Manutenção e higienização dos animais";Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral II;Arroio do Meio;Poço Requerido 1;"-29,4058333333333";"-51,975";-;-
2019/005.096;A-002.400/2019;valmor klaus;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;01/04/2019;24/04/2019;18;18;m³/dia;0;Dessedentação animal;Bacia Hidrográfica dos Rios Apuaê - Inhandava;-;Serra Geral II;Marcelino Ramos;Poço Requerido 1;"-27,3705555555556";"-52,0477777777778";-;-
2019/005.095;A-002.353/2019;MUNICÍPIO DE ALEGRIA;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;01/04/2019;01/04/2019;142;142;m³/dia;0;Abastecimento público;Bacia Hidrográfica dos Rios Turvo - Santa Rosa - Santo Cristo;-;Serra Geral I;Alegria;Ponto 1;"-27,8375694444444";"-54,0405361111111";-;-
2019/005.089;A-002.352/2019;MUNICÍPIO DE ALEGRIA;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;01/04/2019;01/04/2019;142;142;m³/dia;0;Abastecimento público;Bacia Hidrográfica dos Rios Turvo - Santa Rosa - Santo Cristo;-;Serra Geral I;Alegria;Ponto 1;"-27,8481111111111";"-54,0448333333333";-;-
2019/005.063;A-002.349/2019;Bocchi Indústria e Comércio de Cereais;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;01/04/2019;01/04/2019;225;225;m³/dia;0;Processo industrial;Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral II;Muitos Capões;Poço Requerido 1;"-28,2966345922384";"-51,3858675956726";-;-
2019/005.045;A-002.348/2019;Companhia Riograndense de Saneamento;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;01/04/2019;01/04/2019;210;210;m³/dia;0;Abastecimento público;Bacia Hidrográfica do Rio Taquari-Antas;-;Santa Maria;Venâncio Aires;Poço Loteamento Peiter;"-29,6064";"-52,2249";-;-
2019/005.035;A-002.363/2019;TENTOS DO SUL COMERCIAL AGRICOLA LTDA;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;30/03/2019;04/04/2019;16;16;m³/dia;0;"Atividades comerciais, Consumo humano, Sistema de combate à incêndios";Bacia Hidrográfica da Lagoa Mirim e do Canal São Gonçalo;-;Quaternário Costeiro I;Santa Vitória do Palmar;Poço Requerido 1;"-33,495841104915";"-53,3150024416682";-;-
2019/005.019;A-002.347/2019;LMF Participações LTDA;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;29/03/2019;29/03/2019;1;1;m³/dia;0;Consumo humano;Bacia Hidrográfica dos Rios Vacacaí - Vacacaí Mirim;-;Aquicludes Eo-Paleozóicos;Caçapava do Sul;Poço Requerido 1;"-30,4063719866472";"-53,5928101837908";-;-
2019/004.943;A-002.356/2019;HELIO LUIZ CONCARI;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;28/03/2019;02/04/2019;"0,36";"0,36";m³/dia;0;Consumo humano;Bacia Hidrográfica dos Rios Vacacaí - Vacacaí Mirim;-;Sanga do Cabral / Pirambóia;Formigueiro;Ponto 1;"-29,9963722222222";"-53,5599138888889";-;-
2019/004.876;A-002.344/2019;Ivair José Kruze;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;27/03/2019;27/03/2019;6;6;m³/dia;0;"Consumo humano, Dessedentação animal";Bacia Hidrográfica dos Rios Apuaê - Inhandava;-;Serra Geral II;Marcelino Ramos;Poço Requerido 1;"-27,3431425173014";"-52,0258212089539";-;-
2019/004.875;A-002.343/2019;PAULINO ORLOWSKI;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;27/03/2019;27/03/2019;3;3;m³/dia;0;"Consumo humano, Dessedentação animal";Bacia Hidrográfica do Rio Passo Fundo;-;Serra Geral II;Erval Grande;Poço Requerido 1;"-27,3440574051082";"-52,5480151176453";-;-
2019/004.819;A-002.342/2019;Companhia Riograndense de Saneamento;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;27/03/2019;27/03/2019;360;360;m³/dia;0;Abastecimento público;Bacia Hidrográfica do Rio Taquari-Antas;-;Santa Maria;Venâncio Aires;Poço Requerido 1;"-29,6285702894047";"-52,2026753425598";-;-
2019/004.787;A-002.339/2019;ADELAR HOENIG;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;26/03/2019;26/03/2019;18;18;m³/dia;0;"Consumo humano, Dessedentação animal";Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral II;Poço das Antas;Poço Requerido 1;"-29,4752777777778";"-51,6447222222222";-;-
2019/004.762;A-002.351/2019;TELMAR GENESIO STEFFEN;Água Subterrânea;Água subterrânea;Poço de pequeno diâmetro;Autorização Prévia;Concedida;-;26/03/2019;01/04/2019;"1,8";"1,8";m³/dia;0;Consumo humano;Bacia Hidrográfica dos Rios Apuaê - Inhandava;-;Serra Geral I;Três Arroios;Poço Requerido 1;"-27,4224809190697";"-52,2188115119934";-;-
2019/004.598;A-002.338/2019;Prefeitura Municipal de Marcelino Ramos;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;23/03/2019;23/03/2019;2;2;m³/dia;0;Abastecimento público;Bacia Hidrográfica dos Rios Apuaê - Inhandava;-;Serra Geral I;Marcelino Ramos;Poço Requerido 1;"-27,5430555555556";"-51,925";-;-
2019/004.559;A-002.335/2019;SE VINEYARDS TRANSMISSÃOM DE ENERGIA S.A;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;22/03/2019;22/03/2019;1;1;m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral II;Estrela;Poço Requerido 1;"-29,437355109523";"-51,9014954566955";-;-
2019/004.553;A-002.336/2019;SE VINEYARDS TRANSMISSÃOM DE ENERGIA S.A;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;22/03/2019;22/03/2019;1;1;m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral II;Bento Gonçalves;Poço Requerido 1;"-29,1758333333333";"-51,4725";-;-
2019/004.483;A-002.332/2019;CARLOS JOSE DEBASTIANI;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;21/03/2019;22/03/2019;20;20;m³/dia;0;"Consumo humano, Irrigação";Bacia Hidrográfica do Rio Caí;-;Serra Geral II;Caxias do Sul;Poço Requerido 1;"-29,2322222222222";"-51,2486111111111";-;-
2019/004.475;A-002.494/2019;ademar grillo com. de materiais hidráulicos;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;21/03/2019;20/05/2019;3;3;m³/dia;0;"Irrigação, Lavanderia coletiva, Sistema de combate à incêndios";Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral II;Garibaldi;Ponto 1;"-29,2627044323533";"-51,5356900966149";-;-
2019/004.455;A-002.327/2019;VANDERLEI ANGELO DARIVA;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;21/03/2019;21/03/2019;10;10;m³/dia;0;"Consumo humano, Dessedentação animal";Bacia Hidrográfica do Rio Passo Fundo;-;Serra Geral I;Barão de Cotegipe;Poço Requerido 1;"-27,6099300772012";"-52,4643731117249";-;-
2019/004.395;A-002.346/2019;SILZIEBER INCORPORADORA DE IMOVEIS LTDA;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;21/03/2019;28/03/2019;126;126;m³/dia;0;"Consumo humano, Irrigação, Piscinas de uso coletivo";Bacia Hidrográfica do Rio dos Sinos;-;Botucatu / Pirambóia;Nova Hartz;Poço Requerido 1;"-29,6244444444444";"-50,8908333333333";-;-
2019/004.375;A-002.445/2019;PAULO CHIARELLO;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;20/03/2019;03/05/2019;9;9;m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral II;Serafina Corrêa;Poço Requerido 1;"-28,7196466515081";"-51,9590878486633";-;-
2019/004.353;A-002.334/2019;Comunidade Terapêutica Vale a Pena Viver;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;20/03/2019;22/03/2019;5;5;m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Caí;-;Serra Geral II;Gramado;Poço Requerido 1;"-29,3280555555556";"-50,9283333333333";-;-
2019/004.288;A-002.333/2019;ANTONIO CASSOLLI;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;20/03/2019;22/03/2019;"1,5";"1,5";m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Caí;-;Serra Geral II;Gramado;Poço Requerido 1;"-29,4305555555556";"-50,9305555555556";-;-
2019/004.278;A-002.325/2019;PREFEITURA MUNICIPAL DE CRISSIUMAL;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;19/03/2019;20/03/2019;12;12;m³/dia;0;Abastecimento público;Bacia Hidrográfica dos Rios Turvo - Santa Rosa - Santo Cristo;-;Serra Geral II;Crissiumal;Ponto 1;"-27,4624838329824";"-54,0696718911749";-;-
2019/004.277;A-002.360/2019;RGE SUL DISTRIBUIDORA DE ENERGIA S.A;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;19/03/2019;03/04/2019;2;2;m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Ibicuí;-;Serra Geral II;Uruguaiana;Poço Requerido 1;"-30,0234756917033";"-56,4332270622253";-;-
2019/004.103;A-002.418/2019;Alternativa Sustentável Incorporações Ltda;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;18/03/2019;27/04/2019;120;120;m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral II;Monte Belo do Sul;Ponto 1;"-29,1561555555556";"-51,63685";-;-
2019/004.036;A-002.368/2019;JOSÉ FERNANDO GONÇALVES PEREIRA;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;15/03/2019;05/04/2019;"0,6";"0,6";m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Ibicuí;-;Serra Geral II;Alegrete;Poço Requerido 1;"-29,7244444444444";"-55,8525";-;-
2019/004.014;A-002.416/2019;TUMAR INDUSTRIA DE MÓVEIS LTDA;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;15/03/2019;26/04/2019;2;2;m³/dia;0;"Processo industrial, Sistema de combate à incêndios";Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral II;Garibaldi;Ponto 1;"-29,2396880729881";"-51,5188621380179";-;-
2019/004.012;A-002.499/2019;VF INCORPORADORA E URBANIZADORA LTDA;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;15/03/2019;21/05/2019;25;25;m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral II;São Francisco de Paula;Poço Requerido 1;"-29,0883";"-50,8516";-;-
2019/004.010;A-002.366/2019;Companhia Riograndense de Saneamento;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;15/03/2019;05/04/2019;400;400;m³/dia;0;Abastecimento público;Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral II;Flores da Cunha;Travessão Salgado;"-29,0027";"-51,1702";-;-
2019/003.957;A-002.355/2019;ALEX RODRIGUES COELHO;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;15/03/2019;02/04/2019;"0,36";"0,36";m³/dia;0;Consumo humano;Bacia Hidrográfica dos Rios Vacacaí - Vacacaí Mirim;-;Sanga do Cabral / Pirambóia;Santa Maria;Ponto 1;"-29,779275";"-53,9845083333333";-;-
2019/003.937;A-002.326/2019;Orlando dos Santos & Filhos LTDA;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;14/03/2019;20/03/2019;"2,25";"2,25";m³/dia;0;Processo industrial;Bacia Hidrográfica do Rio Taquari-Antas;-;Santa Maria;Venâncio Aires;Poço Requerido 1;"-29,6626";"-52,1599";-;-
2019/003.903;A-002.324/2019;BEIERLE E RABUSKE LTDA;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;13/03/2019;13/03/2019;"109,8";"109,8";m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Pardo;-;Santa Maria;Vera Cruz;Poço Requerido 1;"-29,7263888888889";"-52,4916666666667";-;-
2019/003.746;A-002.323/2019;Prefeitura Municipal de Mato Queimado;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;11/03/2019;12/03/2019;"0,48";"0,48";m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Ijuí;-;Serra Geral I;Mato Queimado;Ponto 1;"-28,2592527777778";"-54,5814111111111";-;-
2019/003.707;A-002.320/2019;Prefeitura Municipal de Maçambará;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;11/03/2019;11/03/2019;"0,48";"0,48";m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Ibicuí;-;Sanga do Cabral / Pirambóia;Maçambará;Ponto 1;"-29,1933083333333";"-55,3399055555556";-;-
2019/003.706;A-002.321/2019;Prefeitura Municipal de Maçambará;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;11/03/2019;11/03/2019;"0,48";"0,48";m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Ibicuí;-;Serra Geral II;Maçambará;Ponto 1;"-29,0010218420476";"-55,506556188435";-;-
2019/003.684;A-002.322/2019;JULIA BERENICE RODRIGUES FERRÃO;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;08/03/2019;12/03/2019;"0,45";"0,45";m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Ibicuí;-;Serra Geral II;Alegrete;Poço Requerido 1;"-29,7211111111111";"-55,8547222222222";-;-
2019/003.681;A-002.317/2019;Prefeitura Municipal de Maçambará;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;08/03/2019;08/03/2019;"0,48";"0,48";m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Ibicuí;-;Serra Geral II;Maçambará;Ponto 1;"-28,9742318316015";"-55,3792116215189";-;-
2019/003.648;A-002.315/2019;JONAS SCHMITT;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;08/03/2019;08/03/2019;"1,5";"1,5";m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio dos Sinos;-;Serra Geral II;Canela;Poço Requerido 1;"-29,4047222222222";"-50,7594444444444";-;-
2019/003.596;A-002.314/2019;RAUL LEVIS;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;07/03/2019;07/03/2019;"13,2";"13,2";m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Caí;-;Serra Geral II;Caxias do Sul;Poço Requerido 1;"-29,2365";"-51,141";-;-
2019/003.583;A-002.313/2019;Companhia Riograndense de Saneamento;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;07/03/2019;07/03/2019;640;640;m³/dia;0;Abastecimento público;Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral II;Encantado;Poço Requerido 1;"-29,2405";"-51,8696";-;-
2019/003.561;A-002.312/2019;JONAS LUIS SALLA;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;07/03/2019;07/03/2019;10;10;m³/dia;0;"Consumo humano, Dessedentação animal, Manutenção e higienização dos animais";Bacia Hidrográfica do Rio da Várzea;-;Serra Geral I;Derrubadas;Poço Requerido 1;"-27,2687445108123";"-53,794276714325";-;-
2019/003.540;A-002.310/2019;Companhia Riograndense de Saneamento;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;07/03/2019;07/03/2019;320;320;m³/dia;0;Abastecimento público;Bacia Hidrográfica do Rio Taquari-Antas;-;Santa Maria;Venâncio Aires;Poço Requerido 1;"-29,6231";"-52,2271";-;-
